Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,Fuel_Type,Transmission,Engine,VIN,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type,Model_Family,Vehicle_Age,Is_Hybrid,Region,MPG_City,MPG_Highway,MPG_Combined,Engine_Displacement_L,Engine_Cylinders,Price_Per_Mile,Has_Ratings
2023,Honda,HR-V Sport,New,27650.0,5.0,619,Urban Gray Pearl,Black,Front-wheel Drive,Gasoline,Variable,Regular Unleaded I-4 2.0 L/122,3CZRZ1H50PM727871,0.0,4.0,5.0,4.0,5.0,5.0,5.0,CA,Dealer,HR-V,0,False,West,26.0,32.0,29.0,2.0,4.0,,True
2023,Honda,Odyssey Elite,New,50915.0,5.0,619,Modern Steel Metallic,Black,Front-wheel Drive,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNRL6H9XPB020238,0.0,5.0,5.0,4.0,4.0,4.0,5.0,CA,Dealer,Odyssey,0,False,West,19.0,28.0,23.5,3.5,6.0,,True
2023,Honda,CR-V EX,New,34250.0,4.8,1780,Platinum White Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H47PH409044,0.0,5.0,5.0,5.0,4.0,4.0,5.0,CA,Dealer,CR-V,0,False,West,,,,1.5,4.0,,True
2023,Honda,Odyssey Elite,New,55391.0,4.6,1959,Modern Steel Metallic,Black,Front-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNRL6H93PB018332,10.0,5.0,5.0,4.0,4.0,4.0,5.0,CA,Dealer,Odyssey,0,False,West,,,,3.5,6.0,,True
2022,Honda,CR-V EX,New,32055.0,4.7,1400,Modern Steel Metallic,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H5XNE037507,9.0,4.9,4.8,4.7,4.8,4.7,4.9,CA,Dealer,CR-V,1,False,West,27.0,32.0,29.5,1.5,4.0,,True
2023,Honda,Pilot EX-L 8-Passenger,New,43750.0,4.7,1400,Platinum White Pearl,Black,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG2H46PB001182,,,,,,,,CA,Dealer,Pilot,0,False,West,,,,3.5,6.0,,False
2023,Honda,Pilot Elite,New,53830.0,4.7,1400,Platinum White Pearl,Black,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H89PB004705,,,,,,,,CA,Dealer,Pilot,0,False,West,,,,3.5,6.0,,False
2022,Honda,Pilot Special Edition,New,44600.0,5.0,23,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H26NB104513,10.0,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer,Pilot,1,False,West,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Pilot Sport,New,41770.0,5.0,23,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H31NB095759,11.0,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer,Pilot,1,False,West,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Accord Sport SE,New,31565.0,5.0,18,Black,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F41NA102098,,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer,Accord,1,False,West,29.0,35.0,32.0,1.5,4.0,,True
2022,Honda,Pilot EX-L,New,43000.0,5.0,333,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H59NB095610,5.0,5.0,5.0,5.0,5.0,5.0,5.0,NV,Dealer,Pilot,1,False,West,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Pilot Sport,New,39406.0,4.3,3504,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H3XNB092214,12.0,5.0,5.0,5.0,5.0,5.0,5.0,AZ,Dealer,Pilot,1,False,West,19.0,26.0,22.5,3.5,6.0,,True
2016,Honda,Accord EX,Used,22998.0,4.7,0,Blue,Gray,Front-wheel Drive,Gasoline,Automatic CVT,2.4L I4 16V GDI DOHC,1HGCR2F76GA178536,53233.0,4.8,4.7,4.7,4.7,4.8,4.8,TX,Dealer,Accord,7,False,South,27.0,37.0,32.0,2.4,4.0,0.43202524749685345,True
2023,Honda,CR-V EX-L,New,39895.0,4.8,1650,Still Night Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H74PH400232,189.0,5.0,5.0,5.0,4.0,4.0,5.0,OR,Dealer,CR-V,0,False,West,,,,1.5,4.0,,True
2023,Honda,CR-V Hybrid Sport Touring,New,40544.0,4.5,1972,Meteorite Gray Metallic,–,All-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H95PH804962,5.0,5.0,3.0,4.0,4.0,5.0,5.0,CO,Dealer,CR-V,0,True,West,,,,2.0,4.0,,True
2022,Honda,Pilot Sport,New,38352.0,4.8,563,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H35NB094226,3.0,5.0,5.0,5.0,5.0,5.0,5.0,WA,Dealer,Pilot,1,False,West,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Pilot Sport,New,41770.0,4.7,1056,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H32NB073124,5.0,5.0,5.0,5.0,5.0,5.0,5.0,WA,Dealer,Pilot,1,False,West,19.0,26.0,22.5,3.5,6.0,,True
2023,Honda,Passport TrailSport,New,43290.0,4.5,1691,Platinum White Pearl,–,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNYF8H66PB002291,5.0,,,,,,,TX,Dealer,Passport,0,False,South,,,,3.5,6.0,,False
2023,Honda,Ridgeline Black Edition,New,43875.0,5.0,2291,Crystal Black Pearl,Black / Red,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F81PB013015,5.0,5.0,4.8,4.8,4.2,5.0,5.0,TX,Dealer,Ridgeline,0,False,South,,,,3.5,6.0,,True
2023,Honda,Odyssey Elite,New,47378.0,5.0,2291,Modern Steel Metallic,Gray,Front-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FNRL6H9XPB030736,5.0,5.0,5.0,4.0,4.0,4.0,5.0,TX,Dealer,Odyssey,0,False,South,,,,3.5,6.0,,True
2022,Honda,HR-V EX,New,27795.0,4.9,3405,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,1.8L I4 16V MPFI SOHC,3CZRU6H58NM749920,9.0,3.8,3.2,3.6,3.6,4.2,4.2,TX,Dealer,HR-V,1,False,South,26.0,31.0,28.5,1.8,4.0,,True
2022,Honda,Accord Sport SE,New,29777.0,4.8,578,Crystal Black Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F46NA115770,15.0,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer,Accord,1,False,South,29.0,35.0,32.0,1.5,4.0,,True
2023,Honda,CR-V EX-L,New,40505.0,4.0,228,Canyon,–,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H71PH400754,12.0,5.0,5.0,5.0,4.0,4.0,5.0,KS,Dealer,CR-V,0,False,Midwest,,,,1.5,4.0,,True
2023,Honda,Passport Elite,New,51150.0,4.0,228,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H00PB001066,200.0,,,,,,,MO,Dealer,Passport,0,False,Midwest,,,,3.5,6.0,,False
2022,Honda,Accord Sport 2.0T,New,35150.0,3.9,30,Platinum White,Black,Front-wheel Drive,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F3XNA020710,,5.0,5.0,5.0,5.0,5.0,5.0,AR,Dealer,Accord,1,False,South,22.0,32.0,27.0,2.0,4.0,,True
2023,Honda,HR-V Sport,New,28790.0,4.9,840,Pearl,Black,All-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ2H55PM724177,0.0,4.0,5.0,4.0,5.0,5.0,5.0,MN,Dealer,HR-V,0,False,Midwest,,,,2.0,4.0,,True
2022,Honda,Pilot EX-L,New,42301.0,4.5,2760,Lunar Silver Metallic,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H55NB097354,67.0,5.0,5.0,5.0,5.0,5.0,5.0,MN,Dealer,Pilot,1,False,Midwest,19.0,26.0,22.5,3.5,6.0,,True
2023,Honda,HR-V EX-L,New,29540.0,4.8,1839,Platinum White Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ1H78PM721320,3.0,4.0,5.0,4.0,5.0,5.0,5.0,MO,Dealer,HR-V,0,False,Midwest,,,,2.0,4.0,,True
2022,Honda,Accord Sport SE,New,31065.0,5.0,7,Crystal Black Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F46NA092023,3.0,5.0,5.0,5.0,5.0,5.0,5.0,LA,Dealer,Accord,1,False,South,29.0,35.0,32.0,1.5,4.0,,True
2023,Honda,Civic Type R Touring,New,44845.0,5.0,14,Sonic Gray Pearl,Black/Red,Front-wheel Drive,Gasoline,6-SPEED M/T,4 Cylinder Engine,JHMFL5G47PX001119,2.0,5.0,5.0,5.0,5.0,5.0,5.0,WI,Dealer,Civic,0,False,Midwest,22.0,28.0,25.0,,4.0,,True
2022,Honda,Civic Sport Touring,New,31145.0,4.8,6431,Silver Metallic,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H86NE023377,,4.6,4.9,4.4,4.6,4.6,4.7,TN,Dealer,Civic,1,False,South,30.0,37.0,33.5,1.5,4.0,,True
2023,Honda,Pilot Elite,New,53830.0,4.6,1607,Platinum White Pearl,–,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI DOHC,5FNYG1H8XPB004695,5.0,,,,,,,TN,Dealer,Pilot,0,False,South,,,,3.5,6.0,,False
2023,Honda,Civic Sport,New,26145.0,4.6,1607,Crystal Black Pearl,–,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F5XPH517551,5.0,,,,,,,TN,Dealer,Civic,0,False,South,,,,2.0,4.0,,False
2023,Honda,Civic Sport,New,26145.0,4.6,1607,Meteorite Gray Metallic,–,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F58PH517256,6.0,,,,,,,TN,Dealer,Civic,0,False,South,,,,2.0,4.0,,False
2022,Honda,Pilot TrailSport,New,44183.0,5.0,1516,Platinum White Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H81NB082084,6.0,5.0,5.0,5.0,5.0,5.0,5.0,LA,Dealer,Pilot,1,False,South,19.0,25.0,22.0,3.5,6.0,,True
2022,Honda,Pilot Special Edition,New,42047.0,5.0,1516,Crystal Black Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H23NB101875,6.0,5.0,5.0,5.0,5.0,5.0,5.0,LA,Dealer,Pilot,1,False,South,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Pilot EX-L,New,40841.0,4.8,1732,Lunar Silver Metallic,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H55NB097337,5.0,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer,Pilot,1,False,Midwest,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Passport EX-L,New,42160.0,4.8,1978,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H52NB030271,6.0,5.0,5.0,4.9,5.0,4.9,5.0,IL,Dealer,Passport,1,False,Midwest,19.0,24.0,21.5,3.5,6.0,,True
2023,Honda,Passport EX-L,New,42790.0,4.8,1978,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H52PB000318,3.0,,,,,,,IL,Dealer,Passport,0,False,Midwest,,,,3.5,6.0,,False
2022,Honda,Pilot Special Edition,New,44205.0,4.8,1978,Gray,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H22NB097673,45.0,5.0,5.0,5.0,5.0,5.0,5.0,IL,Dealer,Pilot,1,False,Midwest,19.0,26.0,22.5,3.5,6.0,,True
2022,Honda,Accord Sport 1.5T,New,30470.0,5.0,3,Platinum,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F34NA100823,,5.0,5.0,5.0,5.0,5.0,5.0,KY,Dealer,Accord,1,False,South,29.0,35.0,32.0,1.5,4.0,,True
2023,Honda,Civic Sport,New,26140.0,4.7,647,Platinum White Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,2HGFE2F5XPH511796,6.0,,,,,,,IN,Dealer,Civic,0,False,Midwest,,,,2.0,4.0,,False
2023,Honda,Pilot Elite,New,53720.0,4.7,647,Platinum White Pearl,Gray,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H80PB001515,5.0,,,,,,,IN,Dealer,Pilot,0,False,Midwest,,,,3.5,6.0,,False
2023,Honda,Pilot EX-L 8-Passenger,New,45395.0,5.0,2634,Crystal,Black,All-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG1H49PB003888,28.0,,,,,,,IN,Dealer,Pilot,0,False,Midwest,,,,3.5,6.0,,False
2022,Honda,Accord Sport 1.5T,New,29325.0,5.0,2634,Still Night Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F39NA087762,17.0,5.0,5.0,5.0,5.0,5.0,5.0,IN,Dealer,Accord,1,False,Midwest,29.0,35.0,32.0,1.5,4.0,,True
2022,Honda,Accord Sport 1.5T,New,32470.0,4.7,64,Sonic Gray Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F38NA068474,4.0,5.0,5.0,5.0,5.0,5.0,5.0,IN,Dealer,Accord,1,False,Midwest,29.0,35.0,32.0,1.5,4.0,,True
2022,Honda,Passport EX-L,New,41765.0,4.8,162,Obsidian Blue,Gray,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H50NB024212,2.0,5.0,5.0,4.9,5.0,4.9,5.0,KY,Dealer,Passport,1,False,South,19.0,24.0,21.5,3.5,6.0,,True
2023,Honda,CR-V Hybrid Sport Touring,New,40395.0,4.0,333,Meteorite Gray Metallic,Gray,All-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H94PH808226,1.0,5.0,3.0,4.0,4.0,5.0,5.0,IN,Dealer,CR-V,0,True,Midwest,,,,2.0,4.0,,True
2023,Honda,HR-V EX-L,New,29145.0,4.6,146,Crystal Black Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ1H72PM726898,10.0,4.0,5.0,4.0,5.0,5.0,5.0,TN,Dealer,HR-V,0,False,South,,,,2.0,4.0,,True
2023,Honda,Ridgeline RTL,New,46370.0,4.8,38,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F52PB013174,5.0,5.0,4.8,4.8,4.2,5.0,5.0,IN,Dealer,Ridgeline,0,False,Midwest,,,,3.5,6.0,,True
2023,Honda,Pilot Touring,New,47795.0,5.0,1722,Crystal Black Pearl,Black,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC,5FNYG2H73PB000632,3.0,,,,,,,TN,Dealer,Pilot,0,False,South,,,,3.5,6.0,,False
2023,Honda,CR-V EX-L,New,36900.0,4.7,334,Platinum White Pearl,Gray,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARS4H70PE002521,5.0,5.0,5.0,5.0,4.0,4.0,5.0,KY,Dealer,CR-V,0,False,South,,,,1.5,4.0,,True
2023,Honda,CR-V EX-L,New,36505.0,2.9,83,Lunar Silver Metallic,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H70PH400731,,5.0,5.0,5.0,4.0,4.0,5.0,OH,Dealer,CR-V,0,False,Midwest,,,,1.5,4.0,,True
2022,Honda,Pilot Touring 7-Passenger,New,46465.0,4.5,1205,Lunar Silver Metallic,–,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H6XNB036813,13.0,5.0,5.0,5.0,5.0,5.0,5.0,GA,Dealer,Pilot,1,False,South,20.0,27.0,23.5,3.5,6.0,,True
2023,Honda,Civic EX-L,New,28845.0,4.5,1205,Silver Metallic,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,19XFL1H74PE000741,,,,,,,,OH,Dealer,Civic,0,False,Midwest,,,,1.5,4.0,,False
2023,Honda,CR-V Hybrid Sport Touring,New,40072.0,4.6,1100,Gray,Gray,All-wheel Drive,Hybrid,–,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H97PH806907,5.0,5.0,3.0,4.0,4.0,5.0,5.0,MI,Dealer,CR-V,0,True,Midwest,,,,2.0,4.0,,True
2023,Honda,CR-V EX-L,New,36505.0,4.7,306,Lunar Silver Metallic,Blk Lth,All-wheel Drive,Gasoline,CVT,4 Cylinder Engine,2HKRS4H76PH402211,71.0,5.0,5.0,5.0,4.0,4.0,5.0,MI,Dealer,CR-V,0,False,Midwest,27.0,32.0,29.5,,4.0,,True
2023,Honda,CR-V Hybrid Sport Touring,New,40240.0,4.4,306,Radiant Red Metallic,Blk Lth,All-wheel Drive,Hybrid,eCVT,4 Cylinder Engine,7FARS6H95PE002169,0.0,5.0,3.0,4.0,4.0,5.0,5.0,MI,Dealer,CR-V,0,True,Midwest,40.0,34.0,37.0,,4.0,,True
2023,Honda,Pilot EX-L 8-Passenger,New,45395.0,4.8,3335,Lunar Silver Metallic,Gray,All-wheel Drive,Gasoline,Automatic,Premium Unleaded V-6 3.5 L/212,5FNYG1H4XPB003835,0.0,,,,,,,GA,Dealer,Pilot,0,False,South,19.0,25.0,22.0,3.5,6.0,,False
2022,Honda,Pilot Touring 7-Passenger,New,45895.0,4.4,1059,Crystal Black Pearl,Black,Front-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H63NB022848,12.0,5.0,5.0,5.0,5.0,5.0,5.0,GA,Dealer,Pilot,1,False,South,20.0,27.0,23.5,3.5,6.0,,True
2022,Honda,Pilot Special Edition,New,44600.0,5.0,14,Deep Scarlet Pearl,Beige,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H21NB097020,2.0,5.0,5.0,5.0,5.0,5.0,5.0,OH,Dealer,Pilot,1,False,Midwest,19.0,26.0,22.5,3.5,6.0,,True
2023,Honda,Odyssey Sport,New,43050.0,4.4,14,Radiant Red Metallic II,Black,Front-wheel Drive,Gasoline,OTHER,3.5L V6 24V GDI SOHC,5FNRL6H7XPB032789,3.0,5.0,5.0,4.0,4.0,4.0,5.0,OH,Dealer,Odyssey,0,False,Midwest,,,,3.5,6.0,,True
2022,Honda,Ridgeline Black Edition,New,47260.0,4.4,928,Sonic Gray Pearl,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F80NB038582,12.0,5.0,4.9,4.9,4.3,4.7,5.0,SC,Dealer,Ridgeline,1,False,South,18.0,24.0,21.0,3.5,6.0,,True
2023,Honda,Ridgeline Black Edition,New,49790.0,4.8,401,White,Black / Red,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F8XPB001381,7.0,5.0,4.8,4.8,4.2,5.0,5.0,PA,Dealer,Ridgeline,0,False,Northeast,,,,3.5,6.0,,True
2023,Honda,CR-V Hybrid Sport,New,33695.0,5.0,2945,Lunar Silver Metallic,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS5H52PH701781,16.0,5.0,3.0,4.0,4.0,5.0,5.0,FL,Dealer,CR-V,0,True,South,,,,2.0,4.0,,True
2022,Honda,Accord Sport 1.5T,New,30075.0,5.0,1923,Lunar,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1HGCV1F32NA114087,11.0,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer,Accord,1,False,South,29.0,35.0,32.0,1.5,4.0,,True
2023,Honda,CR-V EX-L,New,36505.0,4.9,1215,Lunar Silver Metallic,Black,All-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS4H7XPH410263,5.0,5.0,5.0,5.0,4.0,4.0,5.0,NY,Dealer,CR-V,0,False,Northeast,,,,1.5,4.0,,True
2023,Honda,Civic EX,New,28535.0,4.7,2444,Morning Mist Metallic,–,Front-wheel Drive,Gasoline,Automatic CVT,1.5L 4 Cylinder,2HGFE1F71PH302930,5.0,,,,,,,FL,Dealer,Civic,0,False,South,,,,1.5,4.0,,False
2022,Honda,Accord Sport 2.0T,New,35145.0,4.7,2444,Sonic Gray Pearl,–,Front-wheel Drive,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F37NA021569,5.0,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer,Accord,1,False,South,22.0,32.0,27.0,2.0,4.0,,True
2023,Honda,Civic Sport,New,26945.0,4.6,1504,Lunar Silver Metallic,Black,Front-wheel Drive,Gasoline,Manual,2.0L I4 16V GDI DOHC,19XFL2G84PE004353,0.0,,,,,,,FL,Dealer,Civic,0,False,South,,,,2.0,4.0,,False
2023,Honda,Ridgeline RTL-E,New,46025.0,4.4,878,Crystal Black,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F73PB011421,10.0,5.0,4.8,4.8,4.2,5.0,5.0,VA,Dealer,Ridgeline,0,False,South,,,,3.5,6.0,,True
2023,Honda,Ridgeline Black Edition,New,47920.0,4.4,878,Platinum,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F87PB006229,10.0,5.0,4.8,4.8,4.2,5.0,5.0,VA,Dealer,Ridgeline,0,False,South,,,,3.5,6.0,,True
2023,Honda,HR-V Sport,New,27540.0,4.9,2346,Platinum White Pearl,Black,Front-wheel Drive,Gasoline,Automatic CVT,2.0L I4 16V GDI DOHC,3CZRZ1H5XPM722807,,4.0,5.0,4.0,5.0,5.0,5.0,MD,Dealer,HR-V,0,False,Northeast,,,,2.0,4.0,,True
2023,Honda,CR-V Hybrid Sport Touring,New,40395.0,4.9,1737,Lunar Silver Metallic,Black,All-wheel Drive,Hybrid,Variable,Gas/Electric I-4 2.0 L/122,7FARS6H98PE005485,0.0,5.0,3.0,4.0,4.0,5.0,5.0,NC,Dealer,CR-V,0,True,South,40.0,34.0,37.0,2.0,4.0,,True
2023,Honda,Civic EX,New,27545.0,5.0,2068,Meteorite,Gray,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HGFE1F70PH305463,0.0,,,,,,,MD,Dealer,Civic,0,False,Northeast,,,,1.5,4.0,,False
2023,Honda,CR-V Hybrid Sport Touring,New,44845.0,5.0,2791,Lunar,Black,All-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid,2HKRS6H94PH800286,,5.0,3.0,4.0,4.0,5.0,5.0,MD,Dealer,CR-V,0,True,Northeast,,,,2.0,4.0,,True
2023,Honda,Odyssey Elite,New,50915.0,5.0,2791,Black,Black,Front-wheel Drive,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H9XPB025083,,5.0,5.0,4.0,4.0,4.0,5.0,MD,Dealer,Odyssey,0,False,Northeast,,,,3.5,6.0,,True
2023,Honda,Civic Si Base,New,29595.0,5.0,5590,Aegean Blue Metallic,Red,Front-wheel Drive,Gasoline,Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E5XPH472090,0.0,,,,,,,FL,Dealer,Civic,0,False,South,,,,1.5,4.0,,False
2023,Honda,Civic Si Base,New,39999.0,5.0,5648,Platinum White,Black / Red,Front-wheel Drive,Gasoline,6-Speed Manual,1.5L I4 16V GDI DOHC Turbo,2HGFE1E56PH470675,12.0,,,,,,,FL,Dealer,Civic,0,False,South,,,,1.5,4.0,,False
2023,Honda,CR-V EX-L,New,35005.0,4.5,2115,Silver,Black,Front-wheel Drive,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRS3H79PH300346,362.0,5.0,5.0,5.0,4.0,4.0,5.0,FL,Dealer,CR-V,0,False,South,,,,1.5,4.0,,True
2022,Honda,Pilot TrailSport,New,46500.0,5.0,4674,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB093028,4.0,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer,Pilot,1,False,South,19.0,25.0,22.0,3.5,6.0,,True
2023,Honda,Passport Elite,New,48250.0,5.0,3575,Sonic Gray Pearl,–,All-wheel Drive,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H03PB001062,10.0,,,,,,,PA,Dealer,Passport,0,False,Northeast,,,,3.5,6.0,,False
2023,Honda,Ridgeline RTL,New,45975.0,4.7,2504,Lunar Silver Metallic,Black,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F53PB015029,5.0,5.0,4.8,4.8,4.2,5.0,5.0,PA,Dealer,Ridgeline,0,False,Northeast,,,,3.5,6.0,,True
2022,Honda,Accord Hybrid Sport,New,32560.0,4.4,124,Still Night Pearl,Black,Front-wheel Drive,Hybrid,Automatic CVT,2.0L I4 16V MPFI DOHC Hybrid,1HGCV3F21NA032483,3.0,4.9,5.0,5.0,4.9,4.9,5.0,PA,Dealer,Accord,1,True,Northeast,44.0,41.0,42.5,2.0,4.0,,True
2023,Honda,Ridgeline RTL,New,43470.0,5.0,5331,Sonic Gray Pearl,Black,All-wheel Drive,Gasoline,Automatic,3.5L V6 24V GDI SOHC,5FPYK3F5XPB011589,10.0,5.0,4.8,4.8,4.2,5.0,5.0,NJ,Dealer,Ridgeline,0,False,Northeast,,,,3.5,6.0,,True
